filename,size_px,contrast,anomaly_score,detected
BraTS2021_01475_flair_25.png,408.0,0.273749,0.023303,0
BraTS2021_01475_flair_30.png,412.0,0.309,0.027018,0
BraTS2021_01475_flair_35.png,391.0,0.339187,0.028154,1
BraTS2021_01475_flair_40.png,378.0,0.398068,0.036453,1
BraTS2021_01475_flair_45.png,348.0,0.411915,0.033866,1
BraTS2021_01475_flair_5.png,134.0,0.229726,0.01659,0
BraTS2021_01475_flair_50.png,289.0,0.40707,0.027482,0
BraTS2021_01475_flair_55.png,241.0,0.400304,0.01979,0
BraTS2021_01475_flair_60.png,168.0,0.331943,0.012425,0
BraTS2021_01475_flair_65.png,74.0,0.264624,0.007121,0
BraTS2021_01476_flair_13.png,100.0,0.168538,0.009836,0
BraTS2021_01476_flair_18.png,123.0,0.206739,0.010284,0
BraTS2021_01476_flair_23.png,130.0,0.219697,0.011218,0
BraTS2021_01476_flair_28.png,132.0,0.208604,0.009122,0
BraTS2021_01476_flair_3.png,15.0,0.085074,0.004528,0
BraTS2021_01476_flair_33.png,126.0,0.202679,0.009118,0
BraTS2021_01476_flair_38.png,107.0,0.209933,0.008001,0
BraTS2021_01476_flair_43.png,87.0,0.189387,0.007463,0
BraTS2021_01476_flair_48.png,47.0,0.143099,0.004412,0
BraTS2021_01476_flair_8.png,75.0,0.123143,0.005778,0
BraTS2021_01477_flair_0.png,337.0,0.363544,0.019227,0
BraTS2021_01477_flair_10.png,439.0,0.354768,0.03057,1
BraTS2021_01477_flair_15.png,455.0,0.337732,0.035344,1
BraTS2021_01477_flair_20.png,452.0,0.323441,0.033066,1
BraTS2021_01477_flair_25.png,402.0,0.275221,0.032535,1
BraTS2021_01477_flair_30.png,349.0,0.242621,0.027214,0
BraTS2021_01477_flair_35.png,245.0,0.19543,0.020551,0
BraTS2021_01477_flair_40.png,136.0,0.165213,0.016249,0
BraTS2021_01477_flair_45.png,87.0,0.091566,0.012474,0
BraTS2021_01477_flair_5.png,408.0,0.365414,0.025542,0
BraTS2021_01477_flair_50.png,12.0,0.075863,0.006959,0
BraTS2021_01478_flair_0.png,415.0,0.339688,0.017504,0
BraTS2021_01478_flair_10.png,455.0,0.258423,0.023159,0
BraTS2021_01478_flair_15.png,457.0,0.21306,0.022453,0
BraTS2021_01478_flair_20.png,471.0,0.197885,0.023205,0
BraTS2021_01478_flair_25.png,437.0,0.177989,0.01992,0
BraTS2021_01478_flair_30.png,289.0,0.1766,0.022531,0
BraTS2021_01478_flair_35.png,211.0,0.193143,0.023072,0
BraTS2021_01478_flair_40.png,96.0,0.225042,0.021013,0
BraTS2021_01478_flair_45.png,52.0,0.196969,0.017651,0
BraTS2021_01478_flair_5.png,443.0,0.3229,0.018853,0
BraTS2021_01478_flair_50.png,44.0,0.168708,0.012359,0
BraTS2021_01478_flair_55.png,21.0,0.161772,0.008651,0
BraTS2021_01479_flair_13.png,13.0,0.059975,0.010272,0
BraTS2021_01479_flair_18.png,193.0,0.067164,0.011401,0
BraTS2021_01479_flair_23.png,263.0,0.149373,0.009703,0
BraTS2021_01479_flair_28.png,293.0,0.198104,0.01006,0
BraTS2021_01479_flair_33.png,374.0,0.234333,0.012724,0
BraTS2021_01479_flair_38.png,389.0,0.244589,0.015941,0
BraTS2021_01479_flair_43.png,375.0,0.24401,0.013714,0
BraTS2021_01479_flair_48.png,357.0,0.248824,0.012101,0
BraTS2021_01479_flair_53.png,341.0,0.258175,0.011852,0
BraTS2021_01479_flair_58.png,300.0,0.267118,0.010168,0
BraTS2021_01479_flair_63.png,239.0,0.250355,0.00931,0
BraTS2021_01479_flair_68.png,196.0,0.25237,0.008097,0
BraTS2021_01480_flair_0.png,110.0,0.161101,0.005383,0
BraTS2021_01480_flair_10.png,116.0,0.084777,0.007136,0
BraTS2021_01480_flair_15.png,79.0,0.05694,0.00728,0
BraTS2021_01480_flair_20.png,34.0,0.093523,0.007434,0
BraTS2021_01480_flair_5.png,119.0,0.127189,0.007147,0
BraTS2021_01481_flair_24.png,15.0,0.152418,0.008627,0
BraTS2021_01481_flair_29.png,42.0,0.16364,0.010461,0
BraTS2021_01481_flair_34.png,98.0,0.158029,0.01277,0
BraTS2021_01481_flair_39.png,138.0,0.190847,0.015602,0
BraTS2021_01481_flair_44.png,166.0,0.191752,0.01554,0
BraTS2021_01481_flair_49.png,172.0,0.157435,0.014325,0
BraTS2021_01481_flair_54.png,171.0,0.151846,0.012344,0
BraTS2021_01481_flair_59.png,128.0,0.188945,0.010918,0
BraTS2021_01481_flair_64.png,97.0,0.192569,0.010032,0
BraTS2021_01481_flair_69.png,36.0,0.156375,0.006964,0
BraTS2021_01482_flair_1.png,12.0,0.086622,0.005948,0
BraTS2021_01482_flair_11.png,44.0,0.09725,0.010775,0
BraTS2021_01482_flair_16.png,55.0,0.106443,0.005231,0
BraTS2021_01482_flair_21.png,74.0,0.145455,0.005181,0
BraTS2021_01482_flair_26.png,75.0,0.177114,0.006154,0
BraTS2021_01482_flair_31.png,76.0,0.192217,0.005631,0
BraTS2021_01482_flair_36.png,78.0,0.183536,0.009927,0
BraTS2021_01482_flair_41.png,52.0,0.159868,0.004706,0
BraTS2021_01482_flair_46.png,21.0,0.121491,0.003352,0
BraTS2021_01482_flair_6.png,19.0,0.093748,0.009155,0
BraTS2021_01483_flair_0.png,67.0,0.090245,0.005568,0
BraTS2021_01483_flair_10.png,138.0,0.171776,0.011059,0
BraTS2021_01483_flair_15.png,204.0,0.230757,0.011034,0
BraTS2021_01483_flair_20.png,192.0,0.26468,0.012313,0
BraTS2021_01483_flair_25.png,198.0,0.268464,0.014735,0
BraTS2021_01483_flair_30.png,219.0,0.288845,0.016358,0
BraTS2021_01483_flair_35.png,243.0,0.299979,0.018254,0
BraTS2021_01483_flair_40.png,251.0,0.290396,0.014562,0
BraTS2021_01483_flair_45.png,201.0,0.273194,0.011176,0
BraTS2021_01483_flair_5.png,104.0,0.134489,0.008358,0
BraTS2021_01483_flair_50.png,139.0,0.22212,0.00642,0
BraTS2021_01483_flair_55.png,16.0,0.090545,0.004943,0
BraTS2021_01484_flair_14.png,144.0,0.089701,0.016093,0
BraTS2021_01484_flair_19.png,214.0,0.138637,0.018116,0
BraTS2021_01484_flair_24.png,284.0,0.168779,0.016113,0
BraTS2021_01484_flair_29.png,303.0,0.169502,0.017303,0
BraTS2021_01484_flair_34.png,309.0,0.189939,0.017968,0
BraTS2021_01484_flair_39.png,314.0,0.18479,0.018971,0
BraTS2021_01484_flair_44.png,313.0,0.157447,0.018389,0
BraTS2021_01484_flair_49.png,301.0,0.138815,0.020204,0
BraTS2021_01484_flair_54.png,273.0,0.12175,0.018429,0
BraTS2021_01484_flair_59.png,233.0,0.12698,0.017213,0
BraTS2021_01484_flair_64.png,180.0,0.12635,0.015088,0
BraTS2021_01484_flair_69.png,122.0,0.131532,0.010354,0
BraTS2021_01484_flair_9.png,16.0,0.09859,0.010836,0
BraTS2021_01485_flair_14.png,13.0,0.158793,0.012014,0
BraTS2021_01485_flair_19.png,59.0,0.294785,0.012411,0
BraTS2021_01485_flair_24.png,102.0,0.384187,0.015509,0
BraTS2021_01485_flair_29.png,127.0,0.399792,0.017842,0
BraTS2021_01485_flair_34.png,130.0,0.375505,0.016293,0
BraTS2021_01485_flair_39.png,131.0,0.334526,0.014425,0
BraTS2021_01485_flair_44.png,104.0,0.292152,0.011075,0
BraTS2021_01485_flair_49.png,50.0,0.238392,0.007499,0
BraTS2021_01485_flair_54.png,12.0,0.205048,0.007928,0
BraTS2021_01486_flair_0.png,19.0,0.076309,0.006102,0
BraTS2021_01486_flair_10.png,91.0,0.205724,0.012608,0
BraTS2021_01486_flair_15.png,138.0,0.222677,0.019219,0
BraTS2021_01486_flair_20.png,188.0,0.242364,0.021613,0
BraTS2021_01486_flair_25.png,213.0,0.249757,0.02201,0
BraTS2021_01486_flair_30.png,254.0,0.244801,0.027303,0
BraTS2021_01486_flair_35.png,287.0,0.240204,0.023957,0
BraTS2021_01486_flair_40.png,290.0,0.239951,0.022847,0
BraTS2021_01486_flair_45.png,292.0,0.230827,0.023028,0
BraTS2021_01486_flair_5.png,48.0,0.157962,0.011867,0
BraTS2021_01486_flair_50.png,285.0,0.245036,0.015167,0
BraTS2021_01486_flair_55.png,228.0,0.23019,0.012616,0
BraTS2021_01486_flair_60.png,150.0,0.188188,0.010854,0
BraTS2021_01486_flair_65.png,106.0,0.212035,0.00854,0
BraTS2021_01487_flair_0.png,164.0,0.394564,0.014881,0
BraTS2021_01487_flair_10.png,202.0,0.32062,0.020753,0
BraTS2021_01487_flair_15.png,207.0,0.291212,0.021112,0
BraTS2021_01487_flair_20.png,200.0,0.308632,0.023162,0
BraTS2021_01487_flair_25.png,178.0,0.303649,0.019424,0
BraTS2021_01487_flair_30.png,134.0,0.280651,0.015488,0
BraTS2021_01487_flair_35.png,83.0,0.281159,0.0113,0
BraTS2021_01487_flair_40.png,52.0,0.169413,0.006178,0
BraTS2021_01487_flair_5.png,196.0,0.351062,0.01906,0
BraTS2021_01488_flair_33.png,26.0,0.069988,0.00576,0
BraTS2021_01488_flair_38.png,50.0,0.182196,0.005633,0
BraTS2021_01488_flair_43.png,60.0,0.159844,0.006459,0
BraTS2021_01488_flair_48.png,85.0,0.13888,0.006696,0
BraTS2021_01488_flair_53.png,106.0,0.18043,0.008966,0
BraTS2021_01488_flair_58.png,117.0,0.194784,0.010392,0
BraTS2021_01488_flair_63.png,140.0,0.226657,0.008342,0
BraTS2021_01488_flair_68.png,124.0,0.259652,0.007886,0
BraTS2021_01489_flair_13.png,68.0,0.151773,0.014372,0
BraTS2021_01489_flair_18.png,208.0,0.186016,0.016676,0
BraTS2021_01489_flair_23.png,316.0,0.216425,0.018127,0
BraTS2021_01489_flair_28.png,378.0,0.269964,0.02033,0
BraTS2021_01489_flair_33.png,405.0,0.290089,0.020573,0
BraTS2021_01489_flair_38.png,419.0,0.280539,0.022323,0
BraTS2021_01489_flair_43.png,408.0,0.277032,0.020412,0
BraTS2021_01489_flair_48.png,381.0,0.264181,0.015771,0
BraTS2021_01489_flair_53.png,334.0,0.269946,0.012759,0
BraTS2021_01489_flair_58.png,282.0,0.289102,0.011944,0
BraTS2021_01489_flair_63.png,198.0,0.308191,0.011199,0
BraTS2021_01489_flair_68.png,128.0,0.332124,0.011042,0
BraTS2021_01489_flair_8.png,8.0,0.123875,0.014659,0
BraTS2021_01490_flair_12.png,10.0,0.078772,0.006147,0
BraTS2021_01490_flair_17.png,23.0,0.099216,0.006315,0
BraTS2021_01490_flair_22.png,111.0,0.105564,0.006717,0
BraTS2021_01490_flair_27.png,212.0,0.073516,0.012291,0
BraTS2021_01490_flair_32.png,267.0,0.094105,0.016434,0
BraTS2021_01490_flair_37.png,282.0,0.06378,0.017593,0
BraTS2021_01490_flair_42.png,284.0,0.003765,0.018675,0
BraTS2021_01490_flair_47.png,270.0,0.033463,0.016036,0
BraTS2021_01490_flair_52.png,243.0,0.050442,0.014462,0
BraTS2021_01490_flair_57.png,188.0,0.143288,0.012702,0
BraTS2021_01490_flair_62.png,146.0,0.248949,0.009407,0
BraTS2021_01490_flair_67.png,81.0,0.319786,0.006573,0
BraTS2021_01491_flair_17.png,15.0,0.068276,0.013214,0
BraTS2021_01491_flair_22.png,37.0,0.18108,0.013991,0
BraTS2021_01491_flair_27.png,58.0,0.166649,0.012558,0
BraTS2021_01491_flair_32.png,75.0,0.144809,0.011508,0
BraTS2021_01491_flair_37.png,73.0,0.171403,0.012022,0
BraTS2021_01491_flair_42.png,70.0,0.19142,0.009327,0
BraTS2021_01491_flair_47.png,61.0,0.230304,0.007702,0
BraTS2021_01491_flair_52.png,49.0,0.256924,0.008233,0
BraTS2021_01492_flair_32.png,20.0,0.04482,0.005334,0
BraTS2021_01492_flair_37.png,117.0,0.157603,0.008035,0
BraTS2021_01492_flair_42.png,167.0,0.233452,0.008637,0
BraTS2021_01492_flair_47.png,172.0,0.252717,0.008378,0
BraTS2021_01492_flair_52.png,159.0,0.266826,0.010043,0
BraTS2021_01492_flair_57.png,138.0,0.273367,0.008127,0
BraTS2021_01492_flair_62.png,84.0,0.270585,0.006901,0
BraTS2021_01492_flair_67.png,50.0,0.262388,0.004321,0
BraTS2021_01493_flair_0.png,238.0,0.151315,0.007942,0
BraTS2021_01493_flair_10.png,183.0,0.144748,0.008718,0
BraTS2021_01493_flair_15.png,113.0,0.080864,0.008138,0
BraTS2021_01493_flair_20.png,35.0,0.116694,0.006844,0
BraTS2021_01493_flair_5.png,218.0,0.161731,0.009077,0
BraTS2021_01494_flair_0.png,156.0,0.336024,0.013073,0
BraTS2021_01494_flair_10.png,242.0,0.277891,0.016781,0
BraTS2021_01494_flair_15.png,275.0,0.257243,0.016354,0
BraTS2021_01494_flair_20.png,315.0,0.255053,0.018312,0
BraTS2021_01494_flair_25.png,322.0,0.229315,0.01874,0
BraTS2021_01494_flair_30.png,320.0,0.23372,0.021496,0
BraTS2021_01494_flair_35.png,361.0,0.242619,0.018336,0
BraTS2021_01494_flair_40.png,341.0,0.25262,0.019595,0
BraTS2021_01494_flair_45.png,327.0,0.269004,0.02127,0
BraTS2021_01494_flair_5.png,209.0,0.334035,0.017058,0
BraTS2021_01494_flair_50.png,257.0,0.29755,0.022646,0
BraTS2021_01494_flair_55.png,199.0,0.328103,0.019346,0
BraTS2021_01494_flair_60.png,121.0,0.24721,0.008956,0
BraTS2021_01495_flair_13.png,80.0,0.131919,0.010567,0
BraTS2021_01495_flair_18.png,150.0,0.164632,0.011481,0
BraTS2021_01495_flair_23.png,247.0,0.172813,0.016653,0
BraTS2021_01495_flair_28.png,316.0,0.225639,0.020927,0
BraTS2021_01495_flair_3.png,12.0,0.117221,0.006249,0
BraTS2021_01495_flair_33.png,369.0,0.251197,0.023524,0
BraTS2021_01495_flair_38.png,460.0,0.227594,0.022622,0
BraTS2021_01495_flair_43.png,460.0,0.284735,0.027051,0
BraTS2021_01495_flair_48.png,431.0,0.32511,0.023246,0
BraTS2021_01495_flair_53.png,389.0,0.353179,0.022325,0
BraTS2021_01495_flair_58.png,306.0,0.354938,0.020722,0
BraTS2021_01495_flair_63.png,260.0,0.362634,0.018927,0
BraTS2021_01495_flair_68.png,195.0,0.385121,0.01768,0
BraTS2021_01495_flair_8.png,34.0,0.134579,0.006709,0
BraTS2021_01496_flair_0.png,173.0,0.269712,0.014312,0
BraTS2021_01496_flair_10.png,264.0,0.204994,0.016222,0
BraTS2021_01496_flair_15.png,291.0,0.188327,0.01718,0
BraTS2021_01496_flair_20.png,293.0,0.206942,0.017646,0
BraTS2021_01496_flair_25.png,304.0,0.214211,0.018048,0
BraTS2021_01496_flair_30.png,372.0,0.21958,0.021008,0
BraTS2021_01496_flair_35.png,408.0,0.233161,0.024017,0
BraTS2021_01496_flair_40.png,407.0,0.262835,0.026085,0
BraTS2021_01496_flair_45.png,387.0,0.256414,0.023201,0
BraTS2021_01496_flair_5.png,217.0,0.22843,0.015906,0
BraTS2021_01496_flair_50.png,323.0,0.255856,0.020885,0
BraTS2021_01496_flair_55.png,250.0,0.282027,0.018473,0
BraTS2021_01496_flair_60.png,163.0,0.277806,0.016402,0
BraTS2021_01496_flair_65.png,89.0,0.149249,0.005051,0
BraTS2021_01497_flair_0.png,254.0,0.082805,0.005457,0
BraTS2021_01497_flair_10.png,202.0,0.088366,0.008518,0
BraTS2021_01497_flair_15.png,138.0,0.098039,0.008793,0
BraTS2021_01497_flair_20.png,96.0,0.092342,0.008365,0
BraTS2021_01497_flair_25.png,43.0,0.072114,0.006973,0
BraTS2021_01497_flair_5.png,241.0,0.088457,0.011282,0
BraTS2021_01498_flair_0.png,64.0,0.079989,0.008357,0
BraTS2021_01498_flair_10.png,271.0,0.154193,0.021238,0
BraTS2021_01498_flair_15.png,413.0,0.183148,0.023015,0
BraTS2021_01498_flair_20.png,485.0,0.182363,0.020615,0
BraTS2021_01498_flair_25.png,518.0,0.176146,0.016557,0
BraTS2021_01498_flair_30.png,579.0,0.209658,0.019538,0
BraTS2021_01498_flair_35.png,592.0,0.215073,0.023195,0
BraTS2021_01498_flair_40.png,616.0,0.226705,0.022668,0
BraTS2021_01498_flair_45.png,569.0,0.238257,0.021397,0
BraTS2021_01498_flair_5.png,134.0,0.126296,0.019218,0
BraTS2021_01498_flair_50.png,474.0,0.24018,0.017809,0
BraTS2021_01498_flair_55.png,331.0,0.245049,0.015465,0
BraTS2021_01498_flair_60.png,253.0,0.256083,0.010491,0
BraTS2021_01498_flair_65.png,171.0,0.222571,0.008076,0
BraTS2021_01499_flair_0.png,235.0,0.232783,0.015159,0
BraTS2021_01499_flair_10.png,192.0,0.18176,0.016512,0
BraTS2021_01499_flair_15.png,167.0,0.222397,0.01581,0
BraTS2021_01499_flair_20.png,113.0,0.222507,0.017606,0
BraTS2021_01499_flair_25.png,63.0,0.209093,0.013826,0
BraTS2021_01499_flair_30.png,15.0,0.153154,0.012401,0
BraTS2021_01499_flair_5.png,223.0,0.187892,0.013302,0
BraTS2021_01500_flair_48.png,15.0,0.183932,0.010212,0
BraTS2021_01500_flair_53.png,51.0,0.25644,0.00993,0
BraTS2021_01500_flair_58.png,79.0,0.278577,0.01537,0
BraTS2021_01500_flair_63.png,88.0,0.308506,0.009658,0
BraTS2021_01500_flair_68.png,93.0,0.34434,0.010163,0
BraTS2021_01501_flair_0.png,339.0,0.255803,0.01179,0
BraTS2021_01501_flair_10.png,376.0,0.271423,0.016322,0
BraTS2021_01501_flair_15.png,371.0,0.261238,0.015333,0
BraTS2021_01501_flair_20.png,352.0,0.245142,0.014724,0
BraTS2021_01501_flair_25.png,314.0,0.265146,0.016658,0
BraTS2021_01501_flair_30.png,256.0,0.250161,0.014445,0
BraTS2021_01501_flair_35.png,161.0,0.232581,0.011766,0
BraTS2021_01501_flair_40.png,80.0,0.173296,0.006022,0
BraTS2021_01501_flair_5.png,375.0,0.254903,0.015026,0
BraTS2021_01502_flair_14.png,44.0,0.171329,0.014513,0
BraTS2021_01502_flair_19.png,66.0,0.1871,0.012942,0
BraTS2021_01502_flair_24.png,83.0,0.166852,0.013778,0
BraTS2021_01502_flair_29.png,151.0,0.24731,0.015069,0
BraTS2021_01502_flair_34.png,170.0,0.275407,0.016155,0
BraTS2021_01502_flair_39.png,172.0,0.257031,0.015396,0
BraTS2021_01502_flair_44.png,129.0,0.228314,0.012593,0
BraTS2021_01502_flair_49.png,130.0,0.254022,0.008915,0
BraTS2021_01502_flair_54.png,124.0,0.259707,0.009289,0
BraTS2021_01502_flair_59.png,124.0,0.296131,0.008611,0
BraTS2021_01502_flair_64.png,93.0,0.303357,0.008464,0
BraTS2021_01502_flair_69.png,53.0,0.256615,0.007651,0
BraTS2021_01502_flair_9.png,13.0,0.0871,0.013879,0
BraTS2021_01503_flair_14.png,102.0,0.199267,0.015763,0
BraTS2021_01503_flair_19.png,141.0,0.20278,0.014475,0
BraTS2021_01503_flair_24.png,147.0,0.222349,0.017923,0
BraTS2021_01503_flair_29.png,144.0,0.229625,0.017181,0
BraTS2021_01503_flair_34.png,96.0,0.230887,0.014896,0
BraTS2021_01503_flair_39.png,62.0,0.259193,0.014538,0
BraTS2021_01503_flair_4.png,7.0,0.171628,0.01218,0
BraTS2021_01503_flair_44.png,45.0,0.264156,0.010265,0
BraTS2021_01503_flair_49.png,27.0,0.236996,0.011044,0
BraTS2021_01503_flair_9.png,29.0,0.183082,0.013858,0
BraTS2021_01504_flair_10.png,14.0,0.078716,0.01349,0
BraTS2021_01504_flair_15.png,88.0,0.269002,0.015223,0
BraTS2021_01504_flair_20.png,143.0,0.171579,0.01456,0
BraTS2021_01504_flair_25.png,206.0,0.130407,0.019852,0
BraTS2021_01504_flair_30.png,254.0,0.115939,0.023059,0
BraTS2021_01504_flair_35.png,265.0,0.106946,0.025938,0
BraTS2021_01504_flair_40.png,274.0,0.121142,0.021044,0
BraTS2021_01504_flair_45.png,265.0,0.155163,0.014683,0
BraTS2021_01504_flair_50.png,213.0,0.141315,0.012269,0
BraTS2021_01504_flair_55.png,172.0,0.201988,0.011155,0
BraTS2021_01504_flair_60.png,121.0,0.233446,0.010883,0
BraTS2021_01504_flair_65.png,70.0,0.281417,0.012333,0
BraTS2021_01505_flair_20.png,7.0,0.155215,0.018091,0
BraTS2021_01505_flair_25.png,22.0,0.18271,0.016869,0
BraTS2021_01505_flair_30.png,117.0,0.233303,0.017317,0
BraTS2021_01505_flair_35.png,169.0,0.262019,0.014694,0
BraTS2021_01505_flair_40.png,202.0,0.303856,0.015984,0
BraTS2021_01505_flair_45.png,230.0,0.340496,0.015087,0
BraTS2021_01505_flair_50.png,229.0,0.333323,0.020109,0
BraTS2021_01505_flair_55.png,217.0,0.329575,0.018907,0
BraTS2021_01505_flair_60.png,191.0,0.302465,0.016442,0
BraTS2021_01505_flair_65.png,160.0,0.315357,0.014109,0
BraTS2021_01506_flair_14.png,84.0,0.112866,0.005282,0
BraTS2021_01506_flair_19.png,104.0,0.105198,0.005151,0
BraTS2021_01506_flair_24.png,157.0,0.119803,0.007091,0
BraTS2021_01506_flair_29.png,196.0,0.119106,0.005713,0
BraTS2021_01506_flair_34.png,235.0,0.10951,0.00594,0
BraTS2021_01506_flair_39.png,321.0,0.119385,0.006065,0
BraTS2021_01506_flair_4.png,7.0,0.101602,0.006448,0
BraTS2021_01506_flair_44.png,318.0,0.126926,0.005642,0
BraTS2021_01506_flair_49.png,298.0,0.113744,0.005137,0
BraTS2021_01506_flair_54.png,296.0,0.124317,0.004341,0
BraTS2021_01506_flair_59.png,269.0,0.128561,0.005042,0
BraTS2021_01506_flair_64.png,246.0,0.140298,0.004118,0
BraTS2021_01506_flair_69.png,229.0,0.151404,0.005751,0
BraTS2021_01506_flair_9.png,55.0,0.078351,0.005342,0
BraTS2021_01507_flair_0.png,220.0,0.154348,0.009538,0
BraTS2021_01507_flair_10.png,267.0,0.173648,0.00975,0
BraTS2021_01507_flair_15.png,256.0,0.161887,0.012267,0
BraTS2021_01507_flair_20.png,236.0,0.166226,0.009833,0
BraTS2021_01507_flair_25.png,223.0,0.143529,0.009764,0
BraTS2021_01507_flair_30.png,160.0,0.146572,0.010099,0
BraTS2021_01507_flair_35.png,132.0,0.150602,0.009663,0
BraTS2021_01507_flair_40.png,73.0,0.129405,0.005592,0
BraTS2021_01507_flair_45.png,22.0,0.084038,0.005664,0
BraTS2021_01507_flair_5.png,242.0,0.137284,0.010288,0
BraTS2021_01508_flair_29.png,9.0,0.112837,0.007618,0
BraTS2021_01508_flair_34.png,25.0,0.14923,0.008626,0
BraTS2021_01508_flair_39.png,24.0,0.15312,0.007179,0
BraTS2021_01508_flair_44.png,71.0,0.211847,0.006537,0
BraTS2021_01508_flair_49.png,89.0,0.22848,0.007528,0
BraTS2021_01508_flair_54.png,101.0,0.213724,0.007445,0
BraTS2021_01508_flair_59.png,103.0,0.132781,0.008535,0
BraTS2021_01508_flair_64.png,102.0,0.159478,0.006845,0
BraTS2021_01508_flair_69.png,72.0,0.172126,0.008428,0
BraTS2021_01509_flair_0.png,116.0,0.214312,0.00757,0
