filename,size_px,contrast,anomaly_score,detected
BraTS2021_01475_flair_30.png,412.0,0.309,0.026269,1
BraTS2021_01475_flair_35.png,391.0,0.339187,0.029248,1
BraTS2021_01475_flair_40.png,378.0,0.398068,0.033507,1
BraTS2021_01475_flair_45.png,348.0,0.411915,0.033326,1
BraTS2021_01475_flair_5.png,134.0,0.229726,0.013396,0
BraTS2021_01475_flair_50.png,289.0,0.40707,0.026713,1
BraTS2021_01475_flair_55.png,241.0,0.400304,0.019832,0
BraTS2021_01475_flair_60.png,168.0,0.331943,0.012319,0
BraTS2021_01475_flair_65.png,74.0,0.264624,0.006426,0
BraTS2021_01476_flair_13.png,100.0,0.168538,0.006851,0
BraTS2021_01476_flair_18.png,123.0,0.206739,0.008161,0
BraTS2021_01476_flair_23.png,130.0,0.219697,0.007244,0
BraTS2021_01476_flair_28.png,132.0,0.208604,0.007482,0
BraTS2021_01476_flair_3.png,15.0,0.085074,0.003487,0
BraTS2021_01476_flair_33.png,126.0,0.202679,0.007899,0
BraTS2021_01476_flair_38.png,107.0,0.209933,0.007279,0
BraTS2021_01476_flair_43.png,87.0,0.189387,0.004855,0
BraTS2021_01476_flair_48.png,47.0,0.143099,0.002639,0
BraTS2021_01476_flair_8.png,75.0,0.123143,0.004283,0
BraTS2021_01477_flair_0.png,337.0,0.363544,0.014749,0
BraTS2021_01477_flair_10.png,439.0,0.354768,0.02763,1
BraTS2021_01477_flair_15.png,455.0,0.337732,0.032466,1
BraTS2021_01477_flair_20.png,452.0,0.323441,0.030036,1
BraTS2021_01477_flair_25.png,402.0,0.275221,0.027105,1
BraTS2021_01477_flair_30.png,349.0,0.242621,0.025609,1
BraTS2021_01477_flair_35.png,245.0,0.19543,0.01913,0
BraTS2021_01477_flair_40.png,136.0,0.165213,0.015443,0
BraTS2021_01477_flair_45.png,87.0,0.091566,0.010996,0
BraTS2021_01477_flair_5.png,408.0,0.365414,0.021011,0
BraTS2021_01477_flair_50.png,12.0,0.075863,0.006702,0
BraTS2021_01478_flair_0.png,415.0,0.339688,0.014413,0
BraTS2021_01478_flair_10.png,455.0,0.258423,0.021807,0
BraTS2021_01478_flair_15.png,457.0,0.21306,0.02267,0
BraTS2021_01478_flair_20.png,471.0,0.197885,0.021837,0
BraTS2021_01478_flair_25.png,437.0,0.177989,0.020153,0
BraTS2021_01478_flair_30.png,289.0,0.1766,0.021176,0
BraTS2021_01478_flair_35.png,211.0,0.193143,0.022731,0
BraTS2021_01478_flair_40.png,96.0,0.225042,0.021334,0
BraTS2021_01478_flair_45.png,52.0,0.196969,0.016503,0
BraTS2021_01478_flair_5.png,443.0,0.3229,0.021406,0
BraTS2021_01478_flair_50.png,44.0,0.168708,0.008856,0
BraTS2021_01478_flair_55.png,21.0,0.161772,0.00628,0
BraTS2021_01479_flair_13.png,13.0,0.059975,0.008959,0
BraTS2021_01479_flair_18.png,193.0,0.067164,0.009164,0
BraTS2021_01479_flair_23.png,263.0,0.149373,0.007637,0
BraTS2021_01479_flair_28.png,293.0,0.198104,0.009019,0
BraTS2021_01479_flair_33.png,374.0,0.234333,0.01071,0
BraTS2021_01479_flair_38.png,389.0,0.244589,0.012922,0
BraTS2021_01479_flair_43.png,375.0,0.24401,0.011052,0
BraTS2021_01479_flair_48.png,357.0,0.248824,0.009163,0
BraTS2021_01479_flair_53.png,341.0,0.258175,0.009382,0
BraTS2021_01479_flair_58.png,300.0,0.267118,0.008867,0
BraTS2021_01479_flair_63.png,239.0,0.250355,0.007001,0
BraTS2021_01479_flair_68.png,196.0,0.25237,0.004684,0
BraTS2021_01480_flair_0.png,110.0,0.161101,0.003366,0
BraTS2021_01480_flair_10.png,116.0,0.084777,0.00547,0
BraTS2021_01480_flair_15.png,79.0,0.05694,0.005279,0
BraTS2021_01480_flair_20.png,34.0,0.093523,0.004665,0
BraTS2021_01480_flair_5.png,119.0,0.127189,0.004693,0
BraTS2021_01481_flair_24.png,15.0,0.152418,0.008676,0
BraTS2021_01481_flair_29.png,42.0,0.16364,0.010622,0
BraTS2021_01481_flair_34.png,98.0,0.158029,0.01213,0
BraTS2021_01481_flair_39.png,138.0,0.190847,0.014404,0
BraTS2021_01481_flair_44.png,166.0,0.191752,0.013076,0
BraTS2021_01481_flair_49.png,172.0,0.157435,0.010744,0
BraTS2021_01481_flair_54.png,171.0,0.151846,0.009763,0
BraTS2021_01481_flair_59.png,128.0,0.188945,0.009082,0
BraTS2021_01481_flair_64.png,97.0,0.192569,0.007453,0
BraTS2021_01481_flair_69.png,36.0,0.156375,0.0062,0
BraTS2021_01482_flair_1.png,12.0,0.086622,0.00569,0
BraTS2021_01482_flair_11.png,44.0,0.09725,0.00929,0
BraTS2021_01482_flair_16.png,55.0,0.106443,0.004261,0
BraTS2021_01482_flair_21.png,74.0,0.145455,0.003347,0
BraTS2021_01482_flair_26.png,75.0,0.177114,0.003812,0
BraTS2021_01482_flair_31.png,76.0,0.192217,0.004729,0
BraTS2021_01482_flair_36.png,78.0,0.183536,0.00396,0
BraTS2021_01482_flair_41.png,52.0,0.159868,0.00309,0
BraTS2021_01482_flair_46.png,21.0,0.121491,0.002249,0
BraTS2021_01482_flair_6.png,19.0,0.093748,0.007792,0
BraTS2021_01483_flair_0.png,67.0,0.090245,0.005502,0
BraTS2021_01483_flair_10.png,138.0,0.171776,0.006693,0
BraTS2021_01483_flair_15.png,204.0,0.230757,0.008392,0
BraTS2021_01483_flair_20.png,192.0,0.26468,0.011382,0
BraTS2021_01483_flair_25.png,198.0,0.268464,0.01444,0
BraTS2021_01483_flair_30.png,219.0,0.288845,0.017232,0
BraTS2021_01483_flair_35.png,243.0,0.299979,0.017871,0
BraTS2021_01483_flair_40.png,251.0,0.290396,0.012688,0
BraTS2021_01483_flair_45.png,201.0,0.273194,0.009194,0
BraTS2021_01483_flair_5.png,104.0,0.134489,0.006587,0
BraTS2021_01483_flair_50.png,139.0,0.22212,0.005465,0
BraTS2021_01483_flair_55.png,16.0,0.090545,0.003778,0
BraTS2021_01484_flair_14.png,144.0,0.089701,0.011733,0
BraTS2021_01484_flair_19.png,214.0,0.138637,0.012886,0
BraTS2021_01484_flair_24.png,284.0,0.168779,0.013769,0
BraTS2021_01484_flair_29.png,303.0,0.169502,0.016038,0
BraTS2021_01484_flair_34.png,309.0,0.189939,0.017867,0
BraTS2021_01484_flair_39.png,314.0,0.18479,0.017573,0
BraTS2021_01484_flair_44.png,313.0,0.157447,0.017173,0
BraTS2021_01484_flair_49.png,301.0,0.138815,0.017771,0
BraTS2021_01484_flair_54.png,273.0,0.12175,0.014023,0
BraTS2021_01484_flair_59.png,233.0,0.12698,0.015678,0
BraTS2021_01484_flair_64.png,180.0,0.12635,0.014957,0
BraTS2021_01484_flair_69.png,122.0,0.131532,0.008265,0
BraTS2021_01484_flair_9.png,16.0,0.09859,0.009709,0
BraTS2021_01485_flair_14.png,13.0,0.158793,0.007679,0
BraTS2021_01485_flair_19.png,59.0,0.294785,0.00951,0
BraTS2021_01485_flair_24.png,102.0,0.384187,0.013793,0
BraTS2021_01485_flair_29.png,127.0,0.399792,0.015398,0
BraTS2021_01485_flair_34.png,130.0,0.375505,0.015772,0
BraTS2021_01485_flair_39.png,131.0,0.334526,0.013384,0
BraTS2021_01485_flair_44.png,104.0,0.292152,0.009639,0
BraTS2021_01485_flair_49.png,50.0,0.238392,0.005541,0
BraTS2021_01485_flair_54.png,12.0,0.205048,0.004738,0
BraTS2021_01486_flair_0.png,19.0,0.076309,0.004731,0
BraTS2021_01486_flair_10.png,91.0,0.205724,0.013161,0
BraTS2021_01486_flair_15.png,138.0,0.222677,0.016254,0
BraTS2021_01486_flair_20.png,188.0,0.242364,0.018599,0
BraTS2021_01486_flair_25.png,213.0,0.249757,0.020891,0
BraTS2021_01486_flair_30.png,254.0,0.244801,0.024553,0
BraTS2021_01486_flair_35.png,287.0,0.240204,0.021839,0
BraTS2021_01486_flair_40.png,290.0,0.239951,0.020064,0
BraTS2021_01486_flair_45.png,292.0,0.230827,0.017246,0
BraTS2021_01486_flair_5.png,48.0,0.157962,0.010712,0
BraTS2021_01486_flair_50.png,285.0,0.245036,0.012642,0
BraTS2021_01486_flair_55.png,228.0,0.23019,0.009721,0
BraTS2021_01486_flair_60.png,150.0,0.188188,0.007629,0
BraTS2021_01486_flair_65.png,106.0,0.212035,0.007157,0
BraTS2021_01487_flair_0.png,164.0,0.394564,0.012952,0
BraTS2021_01487_flair_10.png,202.0,0.32062,0.018451,0
BraTS2021_01487_flair_15.png,207.0,0.291212,0.019215,0
BraTS2021_01487_flair_20.png,200.0,0.308632,0.020793,0
BraTS2021_01487_flair_25.png,178.0,0.303649,0.017434,0
BraTS2021_01487_flair_30.png,134.0,0.280651,0.012649,0
BraTS2021_01487_flair_35.png,83.0,0.281159,0.009191,0
BraTS2021_01487_flair_40.png,52.0,0.169413,0.004547,0
BraTS2021_01487_flair_5.png,196.0,0.351062,0.016661,0
BraTS2021_01488_flair_33.png,26.0,0.069988,0.004347,0
BraTS2021_01488_flair_38.png,50.0,0.182196,0.005197,0
BraTS2021_01488_flair_43.png,60.0,0.159844,0.005657,0
BraTS2021_01488_flair_48.png,85.0,0.13888,0.005276,0
BraTS2021_01488_flair_53.png,106.0,0.18043,0.00656,0
BraTS2021_01488_flair_58.png,117.0,0.194784,0.006902,0
BraTS2021_01488_flair_63.png,140.0,0.226657,0.005975,0
BraTS2021_01488_flair_68.png,124.0,0.259652,0.006076,0
BraTS2021_01489_flair_13.png,68.0,0.151773,0.010206,0
BraTS2021_01489_flair_18.png,208.0,0.186016,0.012698,0
BraTS2021_01489_flair_23.png,316.0,0.216425,0.014529,0
BraTS2021_01489_flair_28.png,378.0,0.269964,0.018374,0
BraTS2021_01489_flair_33.png,405.0,0.290089,0.021107,0
BraTS2021_01489_flair_38.png,419.0,0.280539,0.020385,0
BraTS2021_01489_flair_43.png,408.0,0.277032,0.017032,0
BraTS2021_01489_flair_48.png,381.0,0.264181,0.012993,0
BraTS2021_01489_flair_53.png,334.0,0.269946,0.010616,0
BraTS2021_01489_flair_58.png,282.0,0.289102,0.009452,0
BraTS2021_01489_flair_63.png,198.0,0.308191,0.011077,0
BraTS2021_01489_flair_68.png,128.0,0.332124,0.008002,0
BraTS2021_01489_flair_8.png,8.0,0.123875,0.013328,0
BraTS2021_01490_flair_12.png,10.0,0.078772,0.003668,0
BraTS2021_01490_flair_17.png,23.0,0.099216,0.004674,0
BraTS2021_01490_flair_22.png,111.0,0.105564,0.004809,0
BraTS2021_01490_flair_27.png,212.0,0.073516,0.010183,0
BraTS2021_01490_flair_32.png,267.0,0.094105,0.014242,0
BraTS2021_01490_flair_37.png,282.0,0.06378,0.015458,0
BraTS2021_01490_flair_42.png,284.0,0.003765,0.016666,0
BraTS2021_01490_flair_47.png,270.0,0.033463,0.015706,0
BraTS2021_01490_flair_52.png,243.0,0.050442,0.01355,0
BraTS2021_01490_flair_57.png,188.0,0.143288,0.011005,0
BraTS2021_01490_flair_62.png,146.0,0.248949,0.007391,0
BraTS2021_01490_flair_67.png,81.0,0.319786,0.005314,0
BraTS2021_01491_flair_17.png,15.0,0.068276,0.010097,0
BraTS2021_01491_flair_22.png,37.0,0.18108,0.011134,0
BraTS2021_01491_flair_27.png,58.0,0.166649,0.0095,0
BraTS2021_01491_flair_32.png,75.0,0.144809,0.008671,0
BraTS2021_01491_flair_37.png,73.0,0.171403,0.007188,0
BraTS2021_01491_flair_42.png,70.0,0.19142,0.006213,0
BraTS2021_01491_flair_47.png,61.0,0.230304,0.006479,0
BraTS2021_01491_flair_52.png,49.0,0.256924,0.008034,0
BraTS2021_01492_flair_32.png,20.0,0.04482,0.003093,0
BraTS2021_01492_flair_37.png,117.0,0.157603,0.004609,0
BraTS2021_01492_flair_42.png,167.0,0.233452,0.006363,0
BraTS2021_01492_flair_47.png,172.0,0.252717,0.006848,0
BraTS2021_01492_flair_52.png,159.0,0.266826,0.006315,0
BraTS2021_01492_flair_57.png,138.0,0.273367,0.004958,0
BraTS2021_01492_flair_62.png,84.0,0.270585,0.00362,0
BraTS2021_01492_flair_67.png,50.0,0.262388,0.00281,0
BraTS2021_01493_flair_0.png,238.0,0.151315,0.00743,0
BraTS2021_01493_flair_10.png,183.0,0.144748,0.006846,0
BraTS2021_01493_flair_15.png,113.0,0.080864,0.005485,0
BraTS2021_01493_flair_20.png,35.0,0.116694,0.004809,0
BraTS2021_01493_flair_5.png,218.0,0.161731,0.006819,0
BraTS2021_01494_flair_0.png,156.0,0.336024,0.009564,0
BraTS2021_01494_flair_10.png,242.0,0.277891,0.014936,0
BraTS2021_01494_flair_15.png,275.0,0.257243,0.016239,0
BraTS2021_01494_flair_20.png,315.0,0.255053,0.015377,0
BraTS2021_01494_flair_25.png,322.0,0.229315,0.016322,0
BraTS2021_01494_flair_30.png,320.0,0.23372,0.016634,0
BraTS2021_01494_flair_35.png,361.0,0.242619,0.015828,0
BraTS2021_01494_flair_40.png,341.0,0.25262,0.015913,0
BraTS2021_01494_flair_45.png,327.0,0.269004,0.017005,0
BraTS2021_01494_flair_5.png,209.0,0.334035,0.01413,0
BraTS2021_01494_flair_50.png,257.0,0.29755,0.017981,0
BraTS2021_01494_flair_55.png,199.0,0.328103,0.017988,0
BraTS2021_01494_flair_60.png,121.0,0.24721,0.008581,0
BraTS2021_01495_flair_13.png,80.0,0.131919,0.006888,0
BraTS2021_01495_flair_18.png,150.0,0.164632,0.009425,0
BraTS2021_01495_flair_23.png,247.0,0.172813,0.013084,0
BraTS2021_01495_flair_28.png,316.0,0.225639,0.018338,0
BraTS2021_01495_flair_3.png,12.0,0.117221,0.005157,0
BraTS2021_01495_flair_33.png,369.0,0.251197,0.02076,0
BraTS2021_01495_flair_38.png,460.0,0.227594,0.018212,0
BraTS2021_01495_flair_43.png,460.0,0.284735,0.021684,0
BraTS2021_01495_flair_48.png,431.0,0.32511,0.02454,0
BraTS2021_01495_flair_53.png,389.0,0.353179,0.024717,0
BraTS2021_01495_flair_58.png,306.0,0.354938,0.020748,0
BraTS2021_01495_flair_63.png,260.0,0.362634,0.018009,0
BraTS2021_01495_flair_68.png,195.0,0.385121,0.012785,0
BraTS2021_01495_flair_8.png,34.0,0.134579,0.005894,0
BraTS2021_01496_flair_0.png,173.0,0.269712,0.011384,0
BraTS2021_01496_flair_10.png,264.0,0.204994,0.012944,0
BraTS2021_01496_flair_15.png,291.0,0.188327,0.013707,0
BraTS2021_01496_flair_20.png,293.0,0.206942,0.0142,0
BraTS2021_01496_flair_25.png,304.0,0.214211,0.013563,0
BraTS2021_01496_flair_30.png,372.0,0.21958,0.016722,0
BraTS2021_01496_flair_35.png,408.0,0.233161,0.019769,0
BraTS2021_01496_flair_40.png,407.0,0.262835,0.021258,0
BraTS2021_01496_flair_45.png,387.0,0.256414,0.018819,0
BraTS2021_01496_flair_5.png,217.0,0.22843,0.011731,0
BraTS2021_01496_flair_50.png,323.0,0.255856,0.016885,0
BraTS2021_01496_flair_55.png,250.0,0.282027,0.016455,0
BraTS2021_01496_flair_60.png,163.0,0.277806,0.012786,0
BraTS2021_01496_flair_65.png,89.0,0.149249,0.003605,0
BraTS2021_01497_flair_0.png,254.0,0.082805,0.004422,0
BraTS2021_01497_flair_10.png,202.0,0.088366,0.007028,0
BraTS2021_01497_flair_15.png,138.0,0.098039,0.006359,0
BraTS2021_01497_flair_20.png,96.0,0.092342,0.005983,0
BraTS2021_01497_flair_25.png,43.0,0.072114,0.005151,0
BraTS2021_01497_flair_5.png,241.0,0.088457,0.007518,0
BraTS2021_01498_flair_0.png,64.0,0.079989,0.005969,0
BraTS2021_01498_flair_10.png,271.0,0.154193,0.018303,0
BraTS2021_01498_flair_15.png,413.0,0.183148,0.020611,0
BraTS2021_01498_flair_20.png,485.0,0.182363,0.019295,0
BraTS2021_01498_flair_25.png,518.0,0.176146,0.017882,0
BraTS2021_01498_flair_30.png,579.0,0.209658,0.018759,0
BraTS2021_01498_flair_35.png,592.0,0.215073,0.020622,0
BraTS2021_01498_flair_40.png,616.0,0.226705,0.021469,0
BraTS2021_01498_flair_45.png,569.0,0.238257,0.020669,0
BraTS2021_01498_flair_5.png,134.0,0.126296,0.015084,0
BraTS2021_01498_flair_50.png,474.0,0.24018,0.016198,0
BraTS2021_01498_flair_55.png,331.0,0.245049,0.013262,0
BraTS2021_01498_flair_60.png,253.0,0.256083,0.009955,0
BraTS2021_01498_flair_65.png,171.0,0.222571,0.007924,0
BraTS2021_01499_flair_0.png,235.0,0.232783,0.013625,0
BraTS2021_01499_flair_10.png,192.0,0.18176,0.013342,0
BraTS2021_01499_flair_15.png,167.0,0.222397,0.014612,0
BraTS2021_01499_flair_20.png,113.0,0.222507,0.013414,0
BraTS2021_01499_flair_25.png,63.0,0.209093,0.012606,0
BraTS2021_01499_flair_30.png,15.0,0.153154,0.010693,0
BraTS2021_01499_flair_5.png,223.0,0.187892,0.013731,0
BraTS2021_01500_flair_48.png,15.0,0.183932,0.008759,0
BraTS2021_01500_flair_53.png,51.0,0.25644,0.008658,0
BraTS2021_01500_flair_58.png,79.0,0.278577,0.011238,0
BraTS2021_01500_flair_63.png,88.0,0.308506,0.008393,0
BraTS2021_01500_flair_68.png,93.0,0.34434,0.007847,0
BraTS2021_01501_flair_0.png,339.0,0.255803,0.007658,0
BraTS2021_01501_flair_10.png,376.0,0.271423,0.012621,0
BraTS2021_01501_flair_15.png,371.0,0.261238,0.013,0
BraTS2021_01501_flair_20.png,352.0,0.245142,0.012235,0
BraTS2021_01501_flair_25.png,314.0,0.265146,0.012669,0
BraTS2021_01501_flair_30.png,256.0,0.250161,0.011857,0
BraTS2021_01501_flair_35.png,161.0,0.232581,0.011879,0
BraTS2021_01501_flair_40.png,80.0,0.173296,0.004512,0
BraTS2021_01501_flair_5.png,375.0,0.254903,0.010371,0
BraTS2021_01502_flair_14.png,44.0,0.171329,0.010508,0
BraTS2021_01502_flair_19.png,66.0,0.1871,0.010704,0
BraTS2021_01502_flair_24.png,83.0,0.166852,0.010416,0
BraTS2021_01502_flair_29.png,151.0,0.24731,0.010147,0
BraTS2021_01502_flair_34.png,170.0,0.275407,0.011912,0
BraTS2021_01502_flair_39.png,172.0,0.257031,0.011142,0
BraTS2021_01502_flair_44.png,129.0,0.228314,0.008075,0
BraTS2021_01502_flair_49.png,130.0,0.254022,0.005972,0
BraTS2021_01502_flair_54.png,124.0,0.259707,0.005852,0
BraTS2021_01502_flair_59.png,124.0,0.296131,0.005623,0
BraTS2021_01502_flair_64.png,93.0,0.303357,0.006078,0
BraTS2021_01502_flair_69.png,53.0,0.256615,0.005503,0
BraTS2021_01502_flair_9.png,13.0,0.0871,0.010828,0
BraTS2021_01503_flair_14.png,102.0,0.199267,0.011384,0
BraTS2021_01503_flair_19.png,141.0,0.20278,0.012777,0
BraTS2021_01503_flair_24.png,147.0,0.222349,0.01567,0
BraTS2021_01503_flair_29.png,144.0,0.229625,0.014084,0
BraTS2021_01503_flair_34.png,96.0,0.230887,0.013859,0
BraTS2021_01503_flair_39.png,62.0,0.259193,0.011213,0
BraTS2021_01503_flair_4.png,7.0,0.171628,0.0104,0
BraTS2021_01503_flair_44.png,45.0,0.264156,0.008937,0
BraTS2021_01503_flair_49.png,27.0,0.236996,0.009715,0
BraTS2021_01503_flair_9.png,29.0,0.183082,0.010958,0
BraTS2021_01504_flair_10.png,14.0,0.078716,0.014061,0
BraTS2021_01504_flair_15.png,88.0,0.269002,0.015464,0
BraTS2021_01504_flair_20.png,143.0,0.171579,0.014456,0
BraTS2021_01504_flair_25.png,206.0,0.130407,0.016033,0
BraTS2021_01504_flair_30.png,254.0,0.115939,0.020361,0
BraTS2021_01504_flair_35.png,265.0,0.106946,0.025867,1
BraTS2021_01504_flair_40.png,274.0,0.121142,0.020163,0
BraTS2021_01504_flair_45.png,265.0,0.155163,0.013184,0
BraTS2021_01504_flair_50.png,213.0,0.141315,0.012407,0
BraTS2021_01504_flair_55.png,172.0,0.201988,0.010657,0
BraTS2021_01504_flair_60.png,121.0,0.233446,0.011952,0
BraTS2021_01504_flair_65.png,70.0,0.281417,0.011086,0
BraTS2021_01505_flair_20.png,7.0,0.155215,0.014392,0
BraTS2021_01505_flair_25.png,22.0,0.18271,0.015664,0
BraTS2021_01505_flair_30.png,117.0,0.233303,0.013503,0
BraTS2021_01505_flair_35.png,169.0,0.262019,0.01318,0
BraTS2021_01505_flair_40.png,202.0,0.303856,0.01299,0
BraTS2021_01505_flair_45.png,230.0,0.340496,0.013641,0
BraTS2021_01505_flair_50.png,229.0,0.333323,0.017122,0
BraTS2021_01505_flair_55.png,217.0,0.329575,0.016952,0
BraTS2021_01505_flair_60.png,191.0,0.302465,0.01504,0
BraTS2021_01505_flair_65.png,160.0,0.315357,0.013522,0
BraTS2021_01506_flair_14.png,84.0,0.112866,0.004777,0
BraTS2021_01506_flair_19.png,104.0,0.105198,0.004223,0
BraTS2021_01506_flair_24.png,157.0,0.119803,0.004613,0
BraTS2021_01506_flair_29.png,196.0,0.119106,0.004406,0
BraTS2021_01506_flair_34.png,235.0,0.10951,0.004649,0
BraTS2021_01506_flair_39.png,321.0,0.119385,0.004925,0
BraTS2021_01506_flair_4.png,7.0,0.101602,0.004363,0
BraTS2021_01506_flair_44.png,318.0,0.126926,0.004313,0
BraTS2021_01506_flair_49.png,298.0,0.113744,0.003611,0
BraTS2021_01506_flair_54.png,296.0,0.124317,0.003578,0
BraTS2021_01506_flair_59.png,269.0,0.128561,0.003465,0
BraTS2021_01506_flair_64.png,246.0,0.140298,0.00322,0
BraTS2021_01506_flair_69.png,229.0,0.151404,0.003819,0
BraTS2021_01506_flair_9.png,55.0,0.078351,0.004163,0
BraTS2021_01507_flair_0.png,220.0,0.154348,0.007675,0
BraTS2021_01507_flair_10.png,267.0,0.173648,0.007759,0
BraTS2021_01507_flair_15.png,256.0,0.161887,0.009342,0
BraTS2021_01507_flair_20.png,236.0,0.166226,0.007412,0
BraTS2021_01507_flair_25.png,223.0,0.143529,0.006822,0
BraTS2021_01507_flair_30.png,160.0,0.146572,0.006865,0
BraTS2021_01507_flair_35.png,132.0,0.150602,0.006937,0
BraTS2021_01507_flair_40.png,73.0,0.129405,0.004031,0
BraTS2021_01507_flair_45.png,22.0,0.084038,0.003065,0
BraTS2021_01507_flair_5.png,242.0,0.137284,0.007827,0
BraTS2021_01508_flair_29.png,9.0,0.112837,0.007342,0
BraTS2021_01508_flair_34.png,25.0,0.14923,0.007602,0
BraTS2021_01508_flair_39.png,24.0,0.15312,0.006306,0
BraTS2021_01508_flair_44.png,71.0,0.211847,0.006106,0
BraTS2021_01508_flair_49.png,89.0,0.22848,0.006447,0
BraTS2021_01508_flair_54.png,101.0,0.213724,0.007164,0
BraTS2021_01508_flair_59.png,103.0,0.132781,0.006878,0
BraTS2021_01508_flair_64.png,102.0,0.159478,0.006178,0
BraTS2021_01508_flair_69.png,72.0,0.172126,0.006648,0
BraTS2021_01509_flair_0.png,116.0,0.214312,0.004815,0
